algorithm,seed,episode,reward,episode_length,success,skill_gap_initial,skill_gap_final,skill_gap_reduction,skill_gap_reduction_pct,quiz_initial,quiz_final,quiz_improvement,avg_quiz_score,course_completion,video_completion,learning_progress_initial,learning_progress_final,learning_progress_improvement,target_skill_coverage,recommendation_success,steps_to_skill_goal,average_q_value,std_q_value
Dueling DQN,42,11,5.414717958668075,12,1,0.8762947839817304,0.8997489794537286,-0.02345419547199812,-2.6765188953226846,86.72150701034512,60.77147138040401,-25.950035629941112,82.8455146986163,0.0,100.0,0.12570532206455146,0.1480876930613906,0.02238237099683915,0.0,100.0,12,2.3574105931582303,1.1178212700925263
Dueling DQN,42,12,5.467672534995582,12,1,0.9210636107448655,0.8876373539875029,0.03342625675736266,3.629093188290307,83.41324410081367,72.22172386453938,-11.191520236274286,81.89800283472277,0.0,100.0,0.08863090215600233,0.13767635054932778,0.04904544839332545,0.0,100.0,12,2.4119433339266827,1.1151986907021108
Dueling DQN,42,13,5.567948666052964,12,1,0.8363369854152507,0.9089097780218436,-0.07257279260659288,-8.677458234202051,100.0,86.7131282135884,-13.286871786411595,88.92025048347288,0.0,100.0,0.17365353928233296,0.09033951377724299,-0.08331402550508997,0.0,100.0,12,2.5090509778084287,1.2098518007562327
Dueling DQN,42,14,5.207286029769656,12,1,0.8744996584293283,0.8164787958246148,0.05802086260471351,6.634749601723532,83.1199592974788,51.28557758528832,-31.834381712190478,82.46607204047113,0.0,100.0,0.138576060894879,0.1686473766997012,0.030071315804822196,0.0,83.33333333333334,12,2.3758702851025153,1.216749531742966
Dueling DQN,42,15,5.4720879774137305,12,1,0.8134461000514632,0.8413418212751662,-0.027895721223702985,-3.429326321920794,97.29784023336641,74.22640549388308,-23.071434739483337,88.06892259380606,0.0,100.0,0.17127119983970776,0.15677459928682133,-0.01449660055288643,0.0,100.0,12,2.5452783096806626,1.1620320454190767
Dueling DQN,42,16,5.326330983728093,12,1,0.8819621007927732,0.904051204277663,-0.022089103484889794,-2.504541120875201,87.66227118179532,94.36933523629793,6.7070640545026095,84.86698798807214,0.0,100.0,0.15958280673170114,0.11386071743401745,-0.04572208929768369,0.0,91.66666666666666,12,2.4642024598795715,1.22870627532904
Dueling DQN,42,17,5.563502943621642,12,1,0.8906735078259477,0.8602841401726653,0.030389367653282373,3.411953694172406,85.43513948488048,100.0,14.56486051511952,86.97592759331268,0.0,100.0,0.1370431970823981,0.1794175910909379,0.04237439400853982,0.0,100.0,12,2.4052583234211715,1.270479134066491
Dueling DQN,42,18,5.239726036690632,12,1,0.8392312858507396,0.8282865437479359,0.010944742102803717,1.3041389527928395,72.06364665648766,61.06298501157992,-11.000661644907744,79.54101617297832,0.0,100.0,0.14228311431680782,0.16452333723955337,0.02224022292274555,0.0,100.0,12,2.3928007657131265,1.1468213523801183
Dueling DQN,42,19,5.454773098470992,12,1,0.8570001252875423,0.8139616787753509,0.043038446512191464,5.02198835709051,89.45921446694386,93.72109541519406,4.2618809482501945,87.57477734218911,0.0,100.0,0.1613854632821814,0.16403023196970967,0.002644768687528276,0.0,100.0,12,2.400746985446958,1.2330587624428833
Dueling DQN,42,20,5.587045554094816,12,1,0.8026591985359588,0.8488259963282146,-0.046166797792255854,-5.7517309807778405,93.55096979114289,100.0,6.44903020885711,87.01478999005276,0.0,100.0,0.17895626410072626,0.11895016966990675,-0.060006094430819515,0.0,100.0,12,2.440269559513796,1.2040920130621675
Dueling DQN,42,21,5.3082033908515305,12,1,0.762180467431069,0.8192610126218624,-0.05708054519079331,-7.489111520160496,85.60158800007162,89.13019651130593,3.52860851123431,84.15108186663596,0.0,100.0,0.18969816121819247,0.17416090091035874,-0.015537260307833728,0.0,100.0,12,2.554307025931801,1.166979861863341
Dueling DQN,42,22,5.578855793385946,12,1,0.8497215027656517,0.8698709840561275,-0.02014948129047578,-2.3713041537602337,90.49167036283225,75.14727834997694,-15.344392012855309,85.30632915078819,0.0,100.0,0.15224774713655542,0.14874059014923213,-0.00350715698732329,0.0,100.0,12,2.415757063713895,1.2149740762599972
Dueling DQN,42,23,5.332208362928524,12,1,0.8110748379595101,0.8137982099672977,-0.0027233720077876056,-0.33577320862758164,76.793955207394,66.22451775560533,-10.569437451788673,82.06205625049266,0.0,100.0,0.1860854085434913,0.15681482126674962,-0.029270587276741672,0.0,100.0,12,2.5130060243564043,1.2101949988834237
Dueling DQN,42,24,5.343552774244687,12,1,0.8684174208328106,0.8109287750256506,0.057488645807159955,6.619932353732431,100.0,71.08956982711472,-28.910430172885285,84.72249426600797,0.0,100.0,0.17089499179185644,0.1656557292870745,-0.005239262504781933,0.0,100.0,12,2.4625201917464987,1.2800625187008374
Dueling DQN,42,25,4.95157354112353,12,1,0.8564599439042814,0.8073840710532652,0.04907587285101622,5.730083841083989,100.0,56.67205325082803,-43.32794674917197,78.33782845656862,0.0,100.0,0.14518675536096673,0.19337910190626345,0.04819234654529672,0.0,83.33333333333334,12,2.482595086118709,1.2341329736915247
Dueling DQN,42,26,5.538247585129149,12,1,0.9115318148882888,0.824144675615271,0.08738713927301778,9.58684467680674,74.41478824498601,77.25364639211479,2.838858147128775,83.5420969307184,0.0,100.0,0.0904642231843808,0.15281634658597654,0.06235212340159574,0.0,100.0,12,2.3937953900462787,1.1056409834226595
Dueling DQN,42,27,5.458266871825018,12,1,0.8508280148951736,0.7895895306070523,0.061238484288121287,7.197516209626241,97.13272807639429,98.78276255053163,1.6500344741373425,87.67811080432587,0.0,100.0,0.15499592227559458,0.1935238436162957,0.03852792134070113,0.0,100.0,12,2.5081948166613635,1.1548419547261441
Dueling DQN,42,28,5.581610987213928,12,1,0.8641061560767316,0.8671358969933461,-0.003029740916614565,-0.3506213785549663,100.0,92.68585678758984,-7.314143212410158,86.84456458973311,0.0,100.0,0.15344584527471145,0.1587093473428468,0.005263502068135362,0.0,100.0,12,2.4459715054779454,1.2224572990685836
Dueling DQN,42,29,5.546058617694685,12,1,0.8872871140441424,0.8879465709171755,-0.0006594568730331485,-0.07432282770651627,99.36108613862933,85.54989294405875,-13.811193194570578,88.19002740376203,0.0,100.0,0.09453817460379714,0.14397405115741602,0.04943587655361888,0.0,100.0,12,2.412635394953473,1.0241607936237689
Dueling DQN,42,30,5.305832876725153,12,1,0.8237739025019252,0.8577782733987711,-0.03400437089684594,-4.12787668965593,100.0,71.05954036922537,-28.940459630774626,80.27521682654232,0.0,100.0,0.1415521854660643,0.1098174078684855,-0.0317347775975788,0.0,100.0,12,2.4771974008247875,1.1862375780528807
Dueling DQN,42,31,5.539518474902472,12,1,0.8911314543781254,0.8288749534742375,0.0622565009038879,6.986230886366086,98.12333589301794,86.9532162309345,-11.170119662083437,84.64480840851472,0.0,100.0,0.10210185032241988,0.14086588363447994,0.03876403331206006,0.0,100.0,12,2.4706467338346263,1.1448426810369803
Dueling DQN,42,32,5.471557943552398,12,1,0.8337213882252209,0.7946438999349571,0.03907748829026381,4.6871159648968295,82.6001858828516,91.8872888358489,9.287102952997301,83.66610557453802,0.0,100.0,0.158078790523272,0.2154536738365966,0.057374883313324604,0.0,100.0,12,2.5767003759570017,1.1805513412298942
Dueling DQN,42,33,5.204267397146605,12,1,0.8224682872433651,0.8593546257802588,-0.036886338536893715,-4.484834139991491,62.05852401541287,91.93958460032925,29.881060584916384,77.29242661670413,0.0,100.0,0.15662456684889436,0.12525106748189452,-0.031373499366999846,0.0,83.33333333333334,12,2.441213632527448,1.1519489199589332
Dueling DQN,42,34,5.219466642120613,12,1,0.8243698004064184,0.8536543961525069,-0.02928459574608855,-3.552361541100984,85.95997105626208,75.6809692007927,-10.279001855469375,82.10235426059613,0.0,100.0,0.18960030737244402,0.12123576923220572,-0.0683645381402383,0.0,83.33333333333334,12,2.457148156705688,1.2026631417233073
Dueling DQN,42,35,5.454191667417098,12,1,0.8957625338377495,0.8259605512462225,0.06980198259152703,7.792465073580577,94.1706656270144,86.57516320406646,-7.595502422947945,85.48821866980724,0.0,100.0,0.10737318842325849,0.17602803213330281,0.06865484371004432,0.0,91.66666666666666,12,2.4330769565057975,1.1292332418546815
Dueling DQN,42,36,5.195625823641149,12,1,0.7947803816283823,0.9066989867858697,-0.11191860515748742,-14.081702032979662,100.0,70.01000587378812,-29.989994126211883,80.34060858929492,0.0,100.0,0.17865931744223967,0.13358532313934182,-0.04507399430289785,0.0,91.66666666666666,12,2.595059499960707,1.2343236228712748
Dueling DQN,42,37,5.345297095520259,12,1,0.8773721454917902,0.8911942782352436,-0.013822132743453341,-1.5754013635463286,71.0592400114221,86.78325890095884,15.724018889536737,82.6863002437728,0.0,100.0,0.10615160538857465,0.12528818951916076,0.01913658413058611,0.0,91.66666666666666,12,2.489377620691094,1.1323974726573918
Dueling DQN,42,38,5.378303373251933,12,1,0.8198647009297302,0.8280082117760609,-0.008143510846330693,-0.9932749680643544,86.22636752072043,100.0,13.77363247927957,85.37115571496855,0.0,100.0,0.18031698413847297,0.1388833700103238,-0.041433614128149165,0.0,100.0,12,2.482285652931619,1.1755398476365753
Dueling DQN,42,39,5.491321178127042,12,1,0.8529032412431107,0.8784733119132468,-0.02557007067013617,-2.9980036929942564,100.0,86.58468928504632,-13.415310714953677,88.1162826042024,0.0,100.0,0.14754172522635634,0.1328333040916243,-0.01470842113473203,0.0,100.0,12,2.472463743781745,1.1901437796440593
Dueling DQN,42,40,5.608885491676379,12,1,0.8411093611854691,0.7854084809135645,0.05570088027190456,6.6223113000905265,80.7542378245807,96.48312752087932,15.728889696298623,86.58684697564071,0.0,100.0,0.14277149164114608,0.1755085230644757,0.03273703142332962,0.0,100.0,12,2.478600773722336,1.2322952307559456
Dueling DQN,42,41,5.141373827085754,12,1,0.8152393381499785,0.845212697395515,-0.029973359245536457,-3.6766330871072737,82.22888539171046,91.99885205839243,9.769966666681967,76.63454886768757,0.0,100.0,0.15969489970506423,0.1485404493633028,-0.011154450341761435,0.0,83.33333333333334,12,2.3714265174284455,1.2521002694278756
Dueling DQN,42,42,5.487875467754977,12,1,0.8977746493548464,0.8473817431712625,0.05039290618358394,5.6130907928617715,69.98506898179926,73.72123964882839,3.7361706670291284,79.9107045188842,0.0,100.0,0.09661721573992062,0.14963444768807313,0.05301723194815251,0.0,91.66666666666666,12,2.2723162430998216,1.067658873839024
Dueling DQN,42,43,5.3696509377815556,12,1,0.8301872275696576,0.8912235753525481,-0.061036347782890576,-7.352118384376044,85.29388765023518,87.2121907422822,1.9183030920470259,85.4564077198118,0.0,100.0,0.1721255127274757,0.15493297570585718,-0.01719253702161852,0.0,91.66666666666666,12,2.5037866288146304,1.2267389032041724
Dueling DQN,42,44,5.314742836801255,12,1,0.8375765399612755,0.8648846690773716,-0.027308129116096147,-3.2603741644147184,86.01143739500434,61.99072571328863,-24.020711681715703,81.58639832753512,0.0,100.0,0.1627962746552802,0.14516329132052397,-0.01763298333475624,0.0,91.66666666666666,12,2.5320843821805394,1.1562258355724127
Dueling DQN,42,45,5.626634940424584,12,1,0.8897209867027295,0.8818690839597265,0.007851902743002959,0.8825129293737127,89.04144008872672,100.0,10.958559911273284,84.01496856473064,0.0,100.0,0.10469848069953626,0.12772394778655322,0.023025467087016957,0.0,100.0,12,2.415546858193959,1.1216154856935556
Dueling DQN,42,46,4.638942391647895,12,1,0.7731270929710347,0.8237152658911521,-0.050588172920117414,-6.5433191230840375,78.86260741190789,76.47187957946137,-2.3907278324465153,72.58830269846614,0.0,100.0,0.20615385583318638,0.13348880589026735,-0.07266504994291903,0.0,83.33333333333334,12,2.5461751281967997,1.2349861826394815
Dueling DQN,42,47,5.650599750150723,12,1,0.8456858104262993,0.8644519042390817,-0.01876609381278238,-2.2190385106878683,83.93026480146439,77.78090036797126,-6.149364433493133,86.03587235035225,0.0,100.0,0.10689502608832686,0.18455685269635314,0.07766182660802627,0.0,100.0,12,2.414067472451372,1.0419802583550495
Dueling DQN,42,48,5.262871458959244,12,1,0.8765775234244426,0.757863317381999,0.11871420604244365,13.542921518073388,100.0,84.23631306450956,-15.76368693549044,78.735890294274,0.0,100.0,0.13893154519907375,0.20183705577869704,0.06290551057962329,0.0,91.66666666666666,12,2.389514222391325,1.1575049335639147
Dueling DQN,42,49,5.222230202743241,12,1,0.9022682864389967,0.9171999234303507,-0.014931636991354025,-1.6548999023655218,87.69257275672379,3.3822388546387074,-84.31033390208509,77.96632532490754,0.0,100.0,0.12588528530017895,0.14005939734901757,0.014174112048838616,0.0,91.66666666666666,12,2.382756759370792,1.1356643501980095
Dueling DQN,42,50,5.491151157669412,12,1,0.8683667846372891,0.8355149561725324,0.03285182846475676,3.7831742353524893,85.88385374495907,100.0,14.116146255040931,84.53632934928255,0.0,100.0,0.148420022632632,0.14606769936953834,-0.0023523232630936475,0.0,100.0,12,2.351010163786778,1.2015294474370048
Dueling DQN,42,51,5.493160287571465,12,1,0.9199744405144508,0.8836858329207476,0.036288607593703115,3.9445234558267166,76.25618509347724,66.50975025224251,-9.74643484123473,84.28973608663522,0.0,100.0,0.10977181924170368,0.12684190701261386,0.01707008777091018,0.0,100.0,12,2.3588513322362794,1.1191733423399988
Dueling DQN,42,52,5.636474337578579,12,1,0.8525992492642924,0.8098174025154554,0.042781846748837005,5.017814264527378,72.99727210376929,89.14037359861076,16.143101494841474,88.29999256117641,0.0,100.0,0.1461105741902487,0.18199976820932676,0.03588919401907806,0.0,100.0,12,2.4659441195210845,1.170312272453967
Dueling DQN,42,53,5.020695622676834,12,1,0.8248458643276448,0.8665637862519029,-0.04171792192425805,-5.057662737784774,100.0,80.38679636120521,-19.613203638794786,79.86399233797974,0.0,100.0,0.18455938776001324,0.12367023377332312,-0.06088915398669012,0.0,83.33333333333334,12,2.559614411105883,1.237469133896084
Dueling DQN,42,54,5.240806828612865,12,1,0.839496955318302,0.8130787321652697,0.026418223153032327,3.1469111335866184,93.21311835239618,91.74205269995518,-1.4710656524409984,84.39446515946543,0.0,100.0,0.17138873211684583,0.17691228368857312,0.005523551571727292,0.0,100.0,12,2.5923058709176208,1.1880464529912345
Dueling DQN,42,55,5.536926439216349,12,1,0.8811858280510517,0.8279157333402013,0.053270094710850424,6.045273654555893,95.23276473485198,79.6150417929159,-15.61772294193608,86.21007156815722,0.0,100.0,0.10220068056346131,0.14547159747073027,0.04327091690726896,0.0,100.0,12,2.4599435939377945,1.1427248274528194
Dueling DQN,42,56,5.681905320422412,12,1,0.8906434040874714,0.868025698385136,0.022617705702335456,2.539479391924418,82.40775961247463,93.36277752410689,10.955017911632254,88.72653149160531,0.0,100.0,0.13640798750610936,0.14681861292686837,0.010410625420759018,0.0,100.0,12,2.4056039512630014,1.1888971822527923
Dueling DQN,42,57,5.171355235404579,12,1,0.8667243940897709,0.7809650195650384,0.08575937452473248,9.89465337649767,95.3646322692388,14.507747420839175,-80.85688484839962,82.68012017961856,0.0,100.0,0.15647825233743387,0.1947151855553611,0.03823693321792723,0.0,91.66666666666666,12,2.4506527163304344,1.1961116563616871
Dueling DQN,42,58,5.205306346526506,12,1,0.7893467175153984,0.8103551533303545,-0.02100843581495604,-2.6614965703643674,74.13926490005258,100.0,25.86073509994742,78.32409375803616,0.0,100.0,0.1897887719546252,0.16666420246539823,-0.023124569489226976,0.0,91.66666666666666,12,2.5067448488578243,1.2515882662089777
Dueling DQN,42,59,5.622034232265285,12,1,0.856698544825792,0.807201248056639,0.04949729676915304,5.777679566295776,63.71858005649816,81.37219008800115,17.653610031502986,86.69060872001415,0.0,100.0,0.11635534900914148,0.166967378374656,0.050612029365514524,0.0,100.0,12,2.4659700645829896,1.0506076670718705
Dueling DQN,42,60,5.618312751843884,12,1,0.8837584890180039,0.8684396139325876,0.015318875085416295,1.7333779845711015,94.42769157172344,81.35945116495809,-13.068240406765355,89.44091121409188,0.0,100.0,0.11489937810828645,0.12595607600784603,0.011056697899559584,0.0,100.0,12,2.4411309790585602,1.067577098599135
Dueling DQN,42,61,5.597713201202535,12,1,0.8866371302599984,0.8623953333901389,0.0242417968698595,2.7341283195246753,81.08848447408897,69.21275655507363,-11.875727919015347,83.3941131360087,0.0,100.0,0.0949181161779419,0.16469382497088383,0.06977570879294194,0.0,100.0,12,2.387570500335951,1.1420831494225747
Dueling DQN,42,62,5.577354446507387,12,1,0.8523137585874313,0.882463463022481,-0.030149704435049718,-3.5373950181231204,85.2930365914994,90.99932934196899,5.706292750469586,90.00179237773206,0.0,100.0,0.15453760639014494,0.13506361662331465,-0.01947398976683029,0.0,100.0,12,2.4704333474914333,1.1664828307392283
Dueling DQN,42,63,5.067438267979013,12,1,0.8292210903332432,0.820320873585971,0.00890021674727215,1.0733225253225742,87.02798783226112,73.92027155299769,-13.107716279263428,76.90875426532274,0.0,100.0,0.14431923080694978,0.21440092685973544,0.07008169605278566,0.0,83.33333333333334,12,2.4597961102572574,1.1515638432110278
Dueling DQN,42,64,4.445291102083912,12,1,0.839411323573638,0.8428157349893306,-0.0034044114156925875,-0.40557129980078627,100.0,47.2538067303323,-52.7461932696677,69.68967565717226,0.0,100.0,0.13765117966188545,0.15055756027219439,0.012906380610308937,0.0,75.0,12,2.598914913659723,1.2703982059673062
Dueling DQN,42,65,5.051466572375701,12,1,0.8045817338748972,0.8840182167155712,-0.07943648284067406,-9.873015940606164,100.0,71.37985378701141,-28.620146212988587,81.87061506841972,0.0,100.0,0.17440489698362036,0.09815401663849962,-0.07625088034512073,0.0,100.0,12,2.5253945361448453,1.2207348061020489
Dueling DQN,42,66,5.570379024183751,12,1,0.8056136933065279,0.8814089338975533,-0.07579524059102538,-9.40838533664125,82.99205172074335,83.85768747620904,0.8656357554656893,86.75478218303714,0.0,100.0,0.17569372251640689,0.10013647774225007,-0.07555724477415682,0.0,100.0,12,2.5154408096468166,1.2082543554969283
Dueling DQN,42,67,5.544625199556274,12,1,0.9009853390545903,0.8236059805016784,0.07737935855291189,8.58830384899565,85.10700216473217,100.0,14.892997835267835,85.36229659095788,0.0,100.0,0.10069808375167287,0.1295706580359518,0.028872574284278932,0.0,100.0,12,2.383292620022193,1.088380250844795
Dueling DQN,42,68,5.626703576395136,12,1,0.8644833721854912,0.8437251878958921,0.02075818428959908,2.4012242406838356,88.838182235647,92.9707670286959,4.132584793048906,88.54068309274233,0.0,100.0,0.14660700337094873,0.1721592535266255,0.025552250155676776,0.0,100.0,12,2.4407752807422303,1.138690221637036
Dueling DQN,42,69,5.06760221798825,12,1,0.8301990897876109,0.8200300596665935,0.010169030121017442,1.2248905408483375,100.0,82.71666088289858,-17.28333911710142,75.52835683100375,0.0,100.0,0.16878225072588451,0.19083336653495953,0.02205111580907501,0.0,75.0,12,2.4025038860278314,1.2303301731648635
Dueling DQN,42,70,5.2696037590528855,12,1,0.8374737361872147,0.8187873578245259,0.018686378362688716,2.2312793291599338,94.94346935538056,81.88300022754265,-13.060469127837905,84.291964714842,0.0,100.0,0.17916965359069092,0.16944665368586748,-0.009722999904823448,0.0,100.0,12,2.572581343589693,1.195571020014719
Dueling DQN,42,71,5.502804474163857,12,1,0.7880174904333186,0.8589492031527779,-0.0709317127194593,-9.001286593328665,84.63922364239886,100.0,15.36077635760114,86.72696856418672,0.0,100.0,0.17792169564063856,0.16529204935816785,-0.012629646282470708,0.0,100.0,12,2.5159266977201535,1.1733892108121327
Dueling DQN,42,72,5.50546705022821,12,1,0.878531679668788,0.8530992735927494,0.025432406076038583,2.8948763789174636,69.03903530053609,98.77752109560274,29.73848579506665,83.6510305311106,0.0,100.0,0.09290496043242762,0.1827813675819818,0.08987640714955418,0.0,100.0,12,2.4205391021237306,1.0586046630189443
Dueling DQN,42,73,5.399514040683935,12,1,0.8576367923568954,0.7841137988668709,0.07352299349002445,8.572742464554707,81.27447585506879,95.49864574410127,14.224169889032481,86.41490340952892,0.0,100.0,0.13052927679003823,0.20328645801723258,0.07275718122719435,0.0,100.0,12,2.437679424918472,1.1115867914204642
Dueling DQN,42,74,5.325993666388175,12,1,0.8161706765948861,0.8491895705423929,-0.03301889394750679,-4.045586896758363,90.67846959608315,70.6169445741513,-20.061525021931843,81.9531011904782,0.0,100.0,0.1787458718868098,0.15604553202492066,-0.02270033986188913,0.0,100.0,12,2.5302054336795163,1.21034961517647
Dueling DQN,42,75,5.497828330141349,12,1,0.7954191391809581,0.7796532000203442,0.015765939160613862,1.9820920045811354,100.0,81.45825635594974,-18.541743644050257,86.14922191682338,0.0,100.0,0.17234911431186506,0.19157862434297887,0.01922951003111381,0.0,100.0,12,2.5608389108743994,1.122495430282329
Dueling DQN,42,76,5.499559532057821,12,1,0.8573029630638496,0.8150209722830798,0.042281990780769774,4.931977679123071,88.52894434389165,93.07943476673418,4.550490422842529,82.53444405850115,0.0,100.0,0.13647843548319774,0.14983685139203534,0.013358415908837601,0.0,100.0,12,2.359058748849355,1.136737797971167
Dueling DQN,42,77,5.543988782730641,12,1,0.9039070230814437,0.8164577241053242,0.08744929897611942,9.67459005661914,90.36894902612102,63.88161233463834,-26.487336691482675,82.82569095389299,0.0,100.0,0.09941719820885567,0.1891925323799999,0.08977533417114422,0.0,100.0,12,2.3366375004818054,1.0480648209827566
Dueling DQN,42,78,5.1912596985799055,12,1,0.8458330461099713,0.8692418750260773,-0.02340882891610596,-2.7675472155840137,89.1399703478692,64.28308593358135,-24.856884414287848,82.5964347738973,0.0,100.0,0.1920906889979833,0.14232445479617026,-0.04976623420181303,0.0,100.0,12,2.599810113899668,1.2101709804847032
Dueling DQN,42,79,5.345134905404945,12,1,0.8371782602353095,0.8264646167519365,0.010713643483373003,1.2797326438411898,93.98459908447664,100.0,6.015400915523358,83.7183279727203,0.0,100.0,0.16314933319348784,0.14945938639922263,-0.013689946794265218,0.0,100.0,12,2.550659819937681,1.233275918278669
Dueling DQN,42,80,5.110421598498024,12,1,0.9059374905613197,0.8693277822944779,0.036609708266841734,4.041085466521352,71.59199637363236,70.14744607001488,-1.4445503036174756,79.14804053890036,0.0,100.0,0.14079002771434102,0.17086869445090944,0.03007866673656842,0.0,100.0,12,2.3018416229390652,1.2426645660760622
Dueling DQN,42,81,5.224027504549172,12,1,0.8475804338824083,0.8331341772887131,0.01444625659369525,1.7044112884393807,98.7718375252787,82.61313458440021,-16.158702940878484,80.65771342881509,0.0,100.0,0.16263678723543484,0.1507792090401191,-0.011857578195315743,0.0,100.0,12,2.4491145321817656,1.1820802998971116
Dueling DQN,42,82,4.980595369114923,12,1,0.8897421345330395,0.9183483603470088,-0.02860622581396932,-3.215114211600492,71.16129142340546,56.97649457438154,-14.184796849023918,76.87642375492527,0.0,100.0,0.10677312936039872,0.12768817645351443,0.020915047093115716,0.0,91.66666666666666,12,2.4368073717153704,1.1951694174821745
Dueling DQN,42,83,5.470388958041088,12,1,0.7867932074691002,0.8366800378232172,-0.04988683035411701,-6.340526313717092,88.55036674954816,99.10244068741254,10.552073937864378,83.3829016297725,0.0,100.0,0.18588488454964558,0.15366059144471628,-0.0322242931049293,0.0,100.0,12,2.456471881383679,1.1923007890984039
Dueling DQN,42,84,5.413708638110999,12,1,0.8805152260258158,0.7897366494316638,0.090778576594152,10.309711168071326,48.27151558664744,90.40155310342564,42.1300375167782,80.09816313070101,0.0,100.0,0.10751202511254307,0.18966009774584497,0.0821480726333019,0.0,83.33333333333334,12,2.3758272833578773,1.0804603651060856
Dueling DQN,42,85,5.232422765717585,12,1,0.9270869525117341,0.8301450589090373,0.09694189360269678,10.456612871107124,57.25246302610636,84.13690677956409,26.884443753457724,77.60145238297642,0.0,100.0,0.08224205198178564,0.14535567197473653,0.0631136199929509,0.0,83.33333333333334,12,2.3805862455879816,1.1010943591260798
Dueling DQN,42,86,5.245718249518504,12,1,0.8466586462060706,0.8163588698175326,0.03029977638853798,3.5787476481003457,87.39427176556885,71.56762386301475,-15.8266479025541,78.24767145669328,0.0,100.0,0.13258802191355445,0.1511210220463809,0.018533000132826438,0.0,100.0,12,2.4240982542508736,1.2041833073146382
Dueling DQN,42,87,5.27469097464572,12,1,0.8727809653934602,0.861660324218972,0.011120641174488188,1.2741617445191267,96.33272340036746,60.137590568849994,-36.19513283151746,85.54881577221933,0.0,100.0,0.11708519943528826,0.1236026434752716,0.006517444039983333,0.0,100.0,12,2.470524436818788,1.1774019919754173
